,sample_idx,segment_idx,start_idx,end_idx,y_idx,y,stratification_label,split
1565,3092,0,0,130,2,hand swipe right,hand swipe right,train
1566,8355,0,0,130,2,hand swipe right,hand swipe right,train
1567,305,0,0,130,2,hand swipe right,hand swipe right,train
1568,725,0,0,130,2,hand swipe right,hand swipe right,train
1569,2394,0,0,130,2,hand swipe right,hand swipe right,train
1570,4706,0,0,130,2,hand swipe right,hand swipe right,train
1571,2803,0,0,130,2,hand swipe right,hand swipe right,train
1572,304,0,0,130,2,hand swipe right,hand swipe right,train
1573,9343,0,0,130,2,hand swipe right,hand swipe right,train
1574,3013,0,0,130,2,hand swipe right,hand swipe right,train
1575,8114,0,0,130,2,hand swipe right,hand swipe right,train
1576,1907,0,0,130,2,hand swipe right,hand swipe right,train
1577,2251,0,0,130,2,hand swipe right,hand swipe right,train
1578,1326,0,0,130,2,hand swipe right,hand swipe right,train
1579,4965,0,0,130,2,hand swipe right,hand swipe right,train
1580,7798,0,0,130,2,hand swipe right,hand swipe right,train
1581,8783,0,0,130,2,hand swipe right,hand swipe right,train
1582,1970,0,0,130,2,hand swipe right,hand swipe right,train
1583,676,0,0,130,2,hand swipe right,hand swipe right,train
1584,4611,0,0,130,2,hand swipe right,hand swipe right,train
1585,4545,0,0,130,2,hand swipe right,hand swipe right,train
1586,9201,0,0,130,2,hand swipe right,hand swipe right,train
1587,7183,0,0,130,2,hand swipe right,hand swipe right,train
1588,498,0,0,130,2,hand swipe right,hand swipe right,train
1589,7107,0,0,130,2,hand swipe right,hand swipe right,valid
1590,3771,0,0,130,2,hand swipe right,hand swipe right,train
1591,7771,0,0,130,2,hand swipe right,hand swipe right,train
1592,5254,0,0,130,2,hand swipe right,hand swipe right,train
1593,5944,0,0,130,2,hand swipe right,hand swipe right,train
1594,9588,0,0,130,2,hand swipe right,hand swipe right,train
1595,8614,0,0,130,2,hand swipe right,hand swipe right,train
1596,8938,0,0,130,2,hand swipe right,hand swipe right,train
1597,2516,0,0,130,2,hand swipe right,hand swipe right,train
1598,3772,0,0,130,2,hand swipe right,hand swipe right,train
1599,6811,0,0,130,2,hand swipe right,hand swipe right,train
1600,762,0,0,130,2,hand swipe right,hand swipe right,train
1601,7273,0,0,130,2,hand swipe right,hand swipe right,train
1602,1937,0,0,130,2,hand swipe right,hand swipe right,train
1603,602,0,0,130,2,hand swipe right,hand swipe right,valid
1604,5071,0,0,130,2,hand swipe right,hand swipe right,train
1605,8357,0,0,130,2,hand swipe right,hand swipe right,train
1606,9883,0,0,130,2,hand swipe right,hand swipe right,train
1607,7697,0,0,130,2,hand swipe right,hand swipe right,train
1608,5830,0,0,130,2,hand swipe right,hand swipe right,train
1609,547,0,0,130,2,hand swipe right,hand swipe right,train
1610,9511,0,0,130,2,hand swipe right,hand swipe right,valid
1611,9836,0,0,130,2,hand swipe right,hand swipe right,train
1612,6038,0,0,130,2,hand swipe right,hand swipe right,valid
1613,6449,0,0,130,2,hand swipe right,hand swipe right,train
1614,1822,0,0,130,2,hand swipe right,hand swipe right,train
1615,600,0,0,130,2,hand swipe right,hand swipe right,train
1616,4655,0,0,130,2,hand swipe right,hand swipe right,train
1617,5557,0,0,130,2,hand swipe right,hand swipe right,train
1618,7577,0,0,130,2,hand swipe right,hand swipe right,valid
1619,6962,0,0,130,2,hand swipe right,hand swipe right,train
1620,421,0,0,130,2,hand swipe right,hand swipe right,train
1621,3367,0,0,130,2,hand swipe right,hand swipe right,train
1622,3658,0,0,130,2,hand swipe right,hand swipe right,train
1623,1389,0,0,130,2,hand swipe right,hand swipe right,train
1624,2106,0,0,130,2,hand swipe right,hand swipe right,train
1625,1095,0,0,130,2,hand swipe right,hand swipe right,valid
1626,9280,0,0,130,2,hand swipe right,hand swipe right,train
1627,1191,0,0,130,2,hand swipe right,hand swipe right,train
1628,855,0,0,130,2,hand swipe right,hand swipe right,train
1629,6679,0,0,130,2,hand swipe right,hand swipe right,train
1630,474,0,0,130,2,hand swipe right,hand swipe right,train
1631,1969,0,0,130,2,hand swipe right,hand swipe right,train
1632,1026,0,0,130,2,hand swipe right,hand swipe right,train
1633,2902,0,0,130,2,hand swipe right,hand swipe right,train
1634,3799,0,0,130,2,hand swipe right,hand swipe right,train
1635,9398,0,0,130,2,hand swipe right,hand swipe right,train
1636,2877,0,0,130,2,hand swipe right,hand swipe right,train
1637,3509,0,0,130,2,hand swipe right,hand swipe right,train
1638,5324,0,0,130,2,hand swipe right,hand swipe right,train
1639,7233,0,0,130,2,hand swipe right,hand swipe right,train
1640,8586,0,0,130,2,hand swipe right,hand swipe right,train
1641,3237,0,0,130,2,hand swipe right,hand swipe right,train
1642,1152,0,0,130,2,hand swipe right,hand swipe right,train
1643,1249,0,0,130,2,hand swipe right,hand swipe right,train
1644,3488,0,0,130,2,hand swipe right,hand swipe right,train
1645,3993,0,0,130,2,hand swipe right,hand swipe right,train
1646,7022,0,0,130,2,hand swipe right,hand swipe right,train
1647,1418,0,0,130,2,hand swipe right,hand swipe right,train
1648,2725,0,0,130,2,hand swipe right,hand swipe right,valid
1649,4399,0,0,130,2,hand swipe right,hand swipe right,train
1650,5253,0,0,130,2,hand swipe right,hand swipe right,train
1651,3909,0,0,130,2,hand swipe right,hand swipe right,train
1652,9806,0,0,130,2,hand swipe right,hand swipe right,train
1653,4966,0,0,130,2,hand swipe right,hand swipe right,valid
1654,2047,0,0,130,2,hand swipe right,hand swipe right,train
1655,6851,0,0,130,2,hand swipe right,hand swipe right,train
1656,1514,0,0,130,2,hand swipe right,hand swipe right,train
1657,2299,0,0,130,2,hand swipe right,hand swipe right,train
1658,5829,0,0,130,2,hand swipe right,hand swipe right,train
1659,1905,0,0,130,2,hand swipe right,hand swipe right,train
1660,22,0,0,130,2,hand swipe right,hand swipe right,train
1661,2477,0,0,130,2,hand swipe right,hand swipe right,train
1662,5980,0,0,130,2,hand swipe right,hand swipe right,train
1663,5943,0,0,130,2,hand swipe right,hand swipe right,train
1664,499,0,0,130,2,hand swipe right,hand swipe right,train
1665,137,0,0,130,2,hand swipe right,hand swipe right,train
1666,9032,0,0,130,2,hand swipe right,hand swipe right,train
1667,4479,0,0,130,2,hand swipe right,hand swipe right,train
1668,7951,0,0,130,2,hand swipe right,hand swipe right,train
1669,1533,0,0,130,2,hand swipe right,hand swipe right,train
1670,1906,0,0,130,2,hand swipe right,hand swipe right,train
1671,7895,0,0,130,2,hand swipe right,hand swipe right,train
1672,3854,0,0,130,2,hand swipe right,hand swipe right,train
1673,8046,0,0,130,2,hand swipe right,hand swipe right,train
1674,6261,0,0,130,2,hand swipe right,hand swipe right,train
1675,5920,0,0,130,2,hand swipe right,hand swipe right,train
1676,6309,0,0,130,2,hand swipe right,hand swipe right,train
1677,6662,0,0,130,2,hand swipe right,hand swipe right,train
1678,4075,0,0,130,2,hand swipe right,hand swipe right,train
1679,9727,0,0,130,2,hand swipe right,hand swipe right,train
1680,5105,0,0,130,2,hand swipe right,hand swipe right,train
1681,7447,0,0,130,2,hand swipe right,hand swipe right,train
1682,8171,0,0,130,2,hand swipe right,hand swipe right,train
1683,9237,0,0,130,2,hand swipe right,hand swipe right,train
1684,6071,0,0,130,2,hand swipe right,hand swipe right,train
1685,7138,0,0,130,2,hand swipe right,hand swipe right,train
1686,5005,0,0,130,2,hand swipe right,hand swipe right,train
1687,6263,0,0,130,2,hand swipe right,hand swipe right,train
1688,2344,0,0,130,2,hand swipe right,hand swipe right,train
1689,2569,0,0,130,2,hand swipe right,hand swipe right,train
1690,2207,0,0,130,2,hand swipe right,hand swipe right,train
1691,9113,0,0,130,2,hand swipe right,hand swipe right,train
1692,7696,0,0,130,2,hand swipe right,hand swipe right,train
1693,9558,0,0,130,2,hand swipe right,hand swipe right,train
1694,931,0,0,130,2,hand swipe right,hand swipe right,train
1695,2172,0,0,130,2,hand swipe right,hand swipe right,train
1696,8809,0,0,130,2,hand swipe right,hand swipe right,train
1697,7274,0,0,130,2,hand swipe right,hand swipe right,valid
1698,2015,0,0,130,2,hand swipe right,hand swipe right,train
1699,9728,0,0,130,2,hand swipe right,hand swipe right,train
1700,9315,0,0,130,2,hand swipe right,hand swipe right,train
1701,3343,0,0,130,2,hand swipe right,hand swipe right,train
1702,4481,0,0,130,2,hand swipe right,hand swipe right,valid
1703,2046,0,0,130,2,hand swipe right,hand swipe right,train
1704,7426,0,0,130,2,hand swipe right,hand swipe right,train
1705,6473,0,0,130,2,hand swipe right,hand swipe right,train
1706,5155,0,0,130,2,hand swipe right,hand swipe right,train
1707,6423,0,0,130,2,hand swipe right,hand swipe right,train
1708,3800,0,0,130,2,hand swipe right,hand swipe right,train
1709,6472,0,0,130,2,hand swipe right,hand swipe right,train
1710,8209,0,0,130,2,hand swipe right,hand swipe right,train
1711,5691,0,0,130,2,hand swipe right,hand swipe right,train
1712,1856,0,0,130,2,hand swipe right,hand swipe right,train
1713,4734,0,0,130,2,hand swipe right,hand swipe right,train
1714,8810,0,0,130,2,hand swipe right,hand swipe right,valid
1715,1455,0,0,130,2,hand swipe right,hand swipe right,train
1716,6660,0,0,130,2,hand swipe right,hand swipe right,train
1717,5255,0,0,130,2,hand swipe right,hand swipe right,train
1718,9421,0,0,130,2,hand swipe right,hand swipe right,train
1719,3366,0,0,130,2,hand swipe right,hand swipe right,train
1720,4736,0,0,130,2,hand swipe right,hand swipe right,train
1721,7285,0,0,130,2,hand swipe right,hand swipe right,train
1722,5831,0,0,130,2,hand swipe right,hand swipe right,train
1723,178,0,0,130,2,hand swipe right,hand swipe right,valid
1724,932,0,0,130,2,hand swipe right,hand swipe right,train
1725,4202,0,0,130,2,hand swipe right,hand swipe right,train
1726,9163,0,0,130,2,hand swipe right,hand swipe right,train
1727,7448,0,0,130,2,hand swipe right,hand swipe right,train
1728,2345,0,0,130,2,hand swipe right,hand swipe right,train
1729,8318,0,0,130,2,hand swipe right,hand swipe right,valid
1730,1634,0,0,130,2,hand swipe right,hand swipe right,train
1731,5520,0,0,130,2,hand swipe right,hand swipe right,train
1732,8587,0,0,130,2,hand swipe right,hand swipe right,train
1733,9915,0,0,130,2,hand swipe right,hand swipe right,train
1734,1535,0,0,130,2,hand swipe right,hand swipe right,train
1735,6122,0,0,130,2,hand swipe right,hand swipe right,train
1736,9884,0,0,130,2,hand swipe right,hand swipe right,train
1737,2013,0,0,130,2,hand swipe right,hand swipe right,train
1738,3911,0,0,130,2,hand swipe right,hand swipe right,valid
1739,2879,0,0,130,2,hand swipe right,hand swipe right,train
1740,6586,0,0,130,2,hand swipe right,hand swipe right,train
1741,2959,0,0,130,2,hand swipe right,hand swipe right,train
1742,6720,0,0,130,2,hand swipe right,hand swipe right,train
1743,9344,0,0,130,2,hand swipe right,hand swipe right,train
1744,9749,0,0,130,2,hand swipe right,hand swipe right,train
1745,5868,0,0,130,2,hand swipe right,hand swipe right,train
1746,2252,0,0,130,2,hand swipe right,hand swipe right,train
1747,5522,0,0,130,2,hand swipe right,hand swipe right,train
1748,9982,0,0,130,2,hand swipe right,hand swipe right,valid
1749,1303,0,0,130,2,hand swipe right,hand swipe right,train
1750,8160,0,0,130,2,hand swipe right,hand swipe right,train
1751,2250,0,0,130,2,hand swipe right,hand swipe right,train
1752,5981,0,0,130,2,hand swipe right,hand swipe right,train
1753,7920,0,0,130,2,hand swipe right,hand swipe right,train
1754,4653,0,0,130,2,hand swipe right,hand swipe right,valid
1755,9030,0,0,130,2,hand swipe right,hand swipe right,train
1756,4873,0,0,130,2,hand swipe right,hand swipe right,train
1757,4341,0,0,130,2,hand swipe right,hand swipe right,train
1758,5805,0,0,130,2,hand swipe right,hand swipe right,train
1759,9238,0,0,130,2,hand swipe right,hand swipe right,valid
1760,1760,0,0,130,2,hand swipe right,hand swipe right,train
1761,1720,0,0,130,2,hand swipe right,hand swipe right,train
1762,6448,0,0,130,2,hand swipe right,hand swipe right,train
1763,6425,0,0,130,2,hand swipe right,hand swipe right,train
1764,5373,0,0,130,2,hand swipe right,hand swipe right,train
1765,6613,0,0,130,2,hand swipe right,hand swipe right,train
1766,3968,0,0,130,2,hand swipe right,hand swipe right,train
1767,5072,0,0,130,2,hand swipe right,hand swipe right,train
1768,4423,0,0,130,2,hand swipe right,hand swipe right,train
1769,8493,0,0,130,2,hand swipe right,hand swipe right,train
1770,1348,0,0,130,2,hand swipe right,hand swipe right,train
1771,2441,0,0,130,2,hand swipe right,hand swipe right,train
1772,7482,0,0,130,2,hand swipe right,hand swipe right,train
1773,3182,0,0,130,2,hand swipe right,hand swipe right,train
1774,7921,0,0,130,2,hand swipe right,hand swipe right,train
1775,4074,0,0,130,2,hand swipe right,hand swipe right,train
1776,7609,0,0,130,2,hand swipe right,hand swipe right,train
1777,5806,0,0,130,2,hand swipe right,hand swipe right,train
1778,475,0,0,130,2,hand swipe right,hand swipe right,train
1779,6070,0,0,130,2,hand swipe right,hand swipe right,train
1780,3427,0,0,130,2,hand swipe right,hand swipe right,train
1781,2789,0,0,130,2,hand swipe right,hand swipe right,train
1782,6766,0,0,130,2,hand swipe right,hand swipe right,train
1783,8420,0,0,130,2,hand swipe right,hand swipe right,train
1784,4342,0,0,130,2,hand swipe right,hand swipe right,train
1785,3368,0,0,130,2,hand swipe right,hand swipe right,train
1786,10028,0,0,130,2,hand swipe right,hand swipe right,train
1787,7772,0,0,130,2,hand swipe right,hand swipe right,train
1788,2671,0,0,130,2,hand swipe right,hand swipe right,train
1789,8697,0,0,130,2,hand swipe right,hand swipe right,train
1790,9111,0,0,130,2,hand swipe right,hand swipe right,train
1791,3735,0,0,130,2,hand swipe right,hand swipe right,train
1792,8782,0,0,130,2,hand swipe right,hand swipe right,train
1793,5156,0,0,130,2,hand swipe right,hand swipe right,train
1794,2670,0,0,130,2,hand swipe right,hand swipe right,train
1795,380,0,0,130,2,hand swipe right,hand swipe right,valid
1796,644,0,0,130,2,hand swipe right,hand swipe right,train
1797,983,0,0,130,2,hand swipe right,hand swipe right,train
1798,379,0,0,130,2,hand swipe right,hand swipe right,train
1799,3012,0,0,130,2,hand swipe right,hand swipe right,train
1800,9672,0,0,130,2,hand swipe right,hand swipe right,train
1801,1854,0,0,130,2,hand swipe right,hand swipe right,train
1802,3558,0,0,130,2,hand swipe right,hand swipe right,train
1803,8554,0,0,130,2,hand swipe right,hand swipe right,train
1804,5104,0,0,130,2,hand swipe right,hand swipe right,train
1805,6961,0,0,130,2,hand swipe right,hand swipe right,valid
1806,236,0,0,130,2,hand swipe right,hand swipe right,train
1807,1347,0,0,130,2,hand swipe right,hand swipe right,train
1808,136,0,0,130,2,hand swipe right,hand swipe right,train
1809,7234,0,0,130,2,hand swipe right,hand swipe right,train
1810,2903,0,0,130,2,hand swipe right,hand swipe right,train
1811,3853,0,0,130,2,hand swipe right,hand swipe right,train
1812,6214,0,0,130,2,hand swipe right,hand swipe right,train
1813,3456,0,0,130,2,hand swipe right,hand swipe right,train
1814,8047,0,0,130,2,hand swipe right,hand swipe right,train
1815,8870,0,0,130,2,hand swipe right,hand swipe right,train
1816,4422,0,0,130,2,hand swipe right,hand swipe right,train
1817,8316,0,0,130,2,hand swipe right,hand swipe right,train
1818,5979,0,0,130,2,hand swipe right,hand swipe right,train
1819,1585,0,0,130,2,hand swipe right,hand swipe right,train
1820,7371,0,0,130,2,hand swipe right,hand swipe right,train
1821,9589,0,0,130,2,hand swipe right,hand swipe right,train
1822,3910,0,0,130,2,hand swipe right,hand swipe right,train
1823,1144,0,0,130,2,hand swipe right,hand swipe right,valid
1824,6102,0,0,130,2,hand swipe right,hand swipe right,train
1825,1721,0,0,130,2,hand swipe right,hand swipe right,train
1826,1584,0,0,130,2,hand swipe right,hand swipe right,train
1827,881,0,0,130,2,hand swipe right,hand swipe right,train
1828,9590,0,0,130,2,hand swipe right,hand swipe right,train
1829,2802,0,0,130,2,hand swipe right,hand swipe right,train
1830,7506,0,0,130,2,hand swipe right,hand swipe right,train
1831,9510,0,0,130,2,hand swipe right,hand swipe right,train
1832,8317,0,0,130,2,hand swipe right,hand swipe right,train
1833,4772,0,0,130,2,hand swipe right,hand swipe right,train
1834,7182,0,0,130,2,hand swipe right,hand swipe right,train
1835,9497,0,0,130,2,hand swipe right,hand swipe right,valid
1836,9164,0,0,130,2,hand swipe right,hand swipe right,train
1837,9954,0,0,130,2,hand swipe right,hand swipe right,train
1838,8969,0,0,130,2,hand swipe right,hand swipe right,train
1839,8729,0,0,130,2,hand swipe right,hand swipe right,train
1840,4497,0,0,130,2,hand swipe right,hand swipe right,valid
1841,5598,0,0,130,2,hand swipe right,hand swipe right,train
1842,2710,0,0,130,2,hand swipe right,hand swipe right,train
1843,7695,0,0,130,2,hand swipe right,hand swipe right,train
1844,2323,0,0,130,2,hand swipe right,hand swipe right,train
1845,4200,0,0,130,2,hand swipe right,hand swipe right,train
1846,9006,0,0,130,2,hand swipe right,hand swipe right,valid
1847,1457,0,0,130,2,hand swipe right,hand swipe right,train
1848,9397,0,0,130,2,hand swipe right,hand swipe right,train
1849,8672,0,0,130,2,hand swipe right,hand swipe right,train
1850,4150,0,0,130,2,hand swipe right,hand swipe right,train
1851,4317,0,0,130,2,hand swipe right,hand swipe right,train
1852,8260,0,0,130,2,hand swipe right,hand swipe right,train
1853,223,0,0,130,2,hand swipe right,hand swipe right,train
1854,879,0,0,130,2,hand swipe right,hand swipe right,train
1855,2439,0,0,130,2,hand swipe right,hand swipe right,train
1856,102,0,0,130,2,hand swipe right,hand swipe right,train
